peak.id	CRX_Corbo	N50	HDmono	HDdimer	NRL	AP1
peak.6150	5	0	3	0	0	0
peak.6151	2	0	2	0	0	1
peak.6152	3	1	2	0	0	0
peak.6153	1	0	1	1	0	0
peak.6154	2	2	2	0	1	0
peak.6155	1	0	1	0	1	1
peak.6156	0	3	0	0	2	2
peak.6157	1	0	1	0	1	0
peak.6158	1	0	1	0	1	0
peak.6159	1	0	1	0	1	0
peak.616	2	1	3	0	2	2
peak.6160	1	1	0	1	0	0
peak.6161	0	0	1	0	0	1
peak.6162	2	3	2	0	0	0
peak.6163	2	0	2	0	0	1
peak.6164	3	0	3	0	1	0
peak.6165	2	0	2	0	0	0
peak.6166	1	0	1	0	0	0
peak.6167	3	0	3	0	0	1
peak.6168	0	0	0	0	0	0
peak.6169	3	0	3	0	2	3
peak.617	0	0	0	0	1	0
peak.6170	2	0	2	0	0	0
peak.6171	2	2	1	0	0	0
peak.6172	1	0	1	0	0	0
peak.6173	1	0	1	0	0	0
peak.6174	4	3	2	0	0	0
peak.6175	0	0	0	0	0	2
peak.6176	1	1	1	0	2	0
peak.6177	3	0	4	0	0	0
peak.6178	2	0	2	0	0	0
peak.6179	1	0	0	0	1	1
peak.618	1	6	3	0	1	0
peak.6180	0	6	0	1	0	2
peak.6181	2	0	2	0	1	1
peak.6182	2	0	2	0	0	2
peak.6183	5	0	3	2	0	0
peak.6184	3	4	1	1	0	0
peak.6185	0	0	0	1	2	1
peak.6186	4	0	5	0	0	2
peak.6187	0	0	0	1	1	1
peak.6188	3	0	2	0	1	0
peak.6189	0	4	0	0	0	1
peak.619	1	2	1	0	1	1
peak.6190	1	0	1	0	2	0
peak.6191	3	0	2	0	0	0
peak.6192	1	0	1	0	1	0
peak.6193	1	0	1	0	1	1
peak.6194	1	4	1	0	1	0
peak.6195	2	0	2	0	0	1
peak.6196	0	3	0	0	2	0
peak.6197	2	0	3	0	1	0
peak.6198	1	0	1	0	0	1
peak.6199	5	0	4	0	2	0
peak.62	1	1	1	0	1	1
peak.620	1	0	1	1	1	0
peak.6200	2	0	2	0	1	1
peak.6201	2	1	1	1	1	1
peak.6202	2	2	1	0	1	0
peak.6203	2	0	2	0	1	0
peak.6204	4	1	4	0	1	1
peak.6205	0	0	1	0	1	1
peak.6206	1	0	1	0	1	0
peak.6207	0	0	0	0	2	0
peak.6208	3	2	1	0	1	3
peak.6209	1	0	1	1	3	0
peak.621	2	1	1	0	1	2
peak.6210	1	0	0	0	1	0
peak.6211	5	0	5	1	2	1
peak.6212	3	1	3	0	1	1
peak.6213	1	0	1	0	0	1
peak.6214	2	1	1	0	2	2
peak.6215	2	1	2	1	0	0
peak.6216	0	4	0	1	0	0
peak.6217	1	1	0	0	2	1
peak.6218	1	0	1	1	1	0
peak.6219	1	1	0	0	0	1
peak.622	3	2	2	0	1	1
peak.6220	2	0	1	1	1	0
peak.6221	1	0	2	0	2	3
peak.6222	0	0	0	0	1	0
peak.6223	3	2	3	0	0	1
peak.6224	2	0	3	0	1	1
peak.6225	2	0	0	1	2	2
peak.6226	5	1	3	0	0	0
peak.6227	2	0	2	0	0	0
peak.6228	2	0	2	0	1	3
peak.6229	0	0	0	0	0	2
peak.623	0	1	0	1	0	0
peak.6230	2	0	2	0	2	0
peak.6231	2	0	2	0	1	1
peak.6232	4	1	4	0	0	1
peak.6233	1	0	0	3	1	0
peak.6234	1	0	0	0	1	1
peak.6235	1	0	1	0	0	0
peak.6236	2	2	2	0	1	0
peak.6237	3	1	1	0	0	2
peak.6238	0	0	0	0	0	0
peak.6239	2	2	0	0	0	0
peak.624	3	0	3	0	1	0
peak.6240	2	2	2	0	2	1
peak.6241	1	1	0	1	2	1
peak.6242	1	0	1	0	0	0
peak.6243	0	0	0	1	0	0
peak.6244	2	1	3	0	1	1
peak.6245	4	0	3	0	0	1
peak.6246	0	0	0	0	0	0
peak.6247	2	0	2	0	1	2
peak.6248	2	0	1	0	1	0
peak.6249	2	0	2	0	0	0
peak.625	3	0	2	0	0	1
peak.6250	3	0	3	1	0	3
peak.6251	2	2	1	0	1	0
peak.6252	3	0	3	0	0	2
peak.6253	2	0	2	0	0	0
peak.6254	0	0	0	0	0	1
peak.6255	3	0	3	0	1	0
peak.6256	1	0	0	0	0	0
peak.6257	0	0	0	0	0	0
peak.6258	2	0	2	0	2	0
peak.6259	2	0	3	0	0	0
peak.626	1	1	1	0	1	0
peak.6260	0	1	0	1	2	0
peak.6261	1	0	1	0	0	0
peak.6262	4	1	3	0	0	1
peak.6263	0	0	0	1	2	0
peak.6264	1	5	1	0	1	3
peak.6265	0	0	0	0	0	0
peak.6266	1	0	2	0	2	2
peak.6267	0	0	0	1	0	1
peak.6268	0	0	0	0	0	0
peak.6269	0	0	0	0	0	0
peak.627	1	2	2	1	1	1
peak.6270	1	0	1	0	0	1
peak.6271	1	0	1	0	0	0
peak.6272	1	1	1	0	2	2
peak.6273	3	0	3	0	0	0
peak.6274	2	0	2	0	1	0
peak.6275	0	4	1	0	1	3
peak.6276	3	0	3	0	0	2
peak.6277	3	0	2	0	1	0
peak.6278	0	0	0	0	0	0
peak.6279	1	0	1	2	0	0
peak.628	2	0	2	0	0	1
peak.6280	2	1	3	0	2	0
peak.6281	2	0	2	0	1	0
peak.6282	2	1	1	0	1	0
peak.6283	1	0	1	0	0	2
peak.6284	1	1	1	0	0	1
peak.6285	0	0	0	0	0	0
peak.6286	3	0	2	0	0	1
peak.6287	2	3	2	0	0	1
peak.6288	1	0	1	0	0	0
peak.6289	2	0	2	0	0	0
peak.629	3	1	2	0	1	1
peak.6290	0	0	0	0	0	0
peak.6291	1	0	2	0	0	1
peak.6292	3	0	2	0	0	0
peak.6293	2	1	1	0	0	0
peak.6294	3	1	3	0	2	0
peak.6295	2	0	2	1	0	1
peak.6296	3	1	2	0	0	2
peak.6297	2	0	2	0	1	1
peak.6298	2	0	2	0	1	0
peak.6299	1	0	1	0	0	1
peak.63	3	1	3	1	1	0
peak.630	2	0	2	0	0	1
peak.6300	1	0	1	0	1	0
peak.6301	1	2	1	1	0	0
peak.6302	3	0	2	0	1	0
peak.6303	2	0	2	0	2	0
peak.6304	3	1	2	0	2	1
peak.6305	1	0	1	0	0	0
peak.6306	2	0	2	0	0	1
peak.6307	1	0	1	0	2	0
peak.6308	2	0	3	1	0	2
peak.6309	0	0	1	0	3	2
peak.631	0	0	0	0	0	0
peak.6310	0	0	0	0	1	1
peak.6311	1	0	1	0	1	0
peak.6312	3	1	3	0	2	3
peak.6313	3	0	3	1	2	0
peak.6314	3	2	2	1	0	0
peak.6315	0	0	1	0	0	0
peak.6316	1	1	0	0	1	0
peak.6317	1	0	1	0	0	2
peak.6318	0	0	0	0	0	1
peak.6319	2	0	2	0	0	0
peak.632	4	0	3	0	0	0
peak.6320	2	1	2	0	1	1
peak.6321	1	0	1	0	1	2
peak.6322	3	0	1	0	0	0
peak.6323	2	0	2	0	0	1
peak.6324	1	0	1	0	1	0
peak.6325	1	0	1	1	0	2
peak.6326	1	0	1	2	0	0
peak.6327	2	0	3	0	0	1
peak.6328	0	1	0	0	0	0
peak.6329	1	0	1	1	1	0
peak.633	2	0	1	0	1	3
peak.6330	1	0	1	0	0	1
peak.6331	2	1	1	0	2	1
peak.6332	2	0	2	0	3	0
peak.6333	1	2	2	0	1	0
peak.6334	3	1	1	0	1	1
peak.6335	2	2	1	0	0	1
peak.6336	2	0	2	0	1	1
peak.6337	2	0	2	1	2	0
peak.6338	2	0	1	0	2	1
peak.6339	0	6	0	0	1	0
peak.634	2	0	2	0	1	0
peak.6340	1	0	2	0	1	0
peak.6341	4	0	3	0	1	0
peak.6342	0	0	0	0	1	2
peak.6343	1	0	2	0	3	2
peak.6344	3	0	2	0	1	0
peak.6345	2	0	1	0	0	0
peak.6346	1	0	1	0	0	1
peak.6347	2	0	2	0	0	0
peak.6348	1	1	1	0	0	0
peak.6349	2	0	2	0	1	0
peak.635	2	0	1	0	1	2
peak.6350	2	3	4	0	1	0
peak.6351	2	0	3	0	1	0
peak.6352	0	0	0	0	0	0
peak.6353	1	0	1	0	1	0
peak.6354	2	0	2	0	1	1
peak.6355	1	1	1	0	1	2
peak.6356	5	0	3	0	0	1
peak.6357	2	0	2	0	0	0
peak.6358	0	0	0	0	2	1
peak.6359	2	0	2	0	1	1
peak.636	2	0	2	0	1	1
peak.6360	3	1	2	0	1	1
peak.6361	2	0	2	1	0	0
peak.6362	0	0	0	0	0	1
peak.6363	1	4	1	1	0	0
peak.6364	2	2	1	1	2	2
peak.6365	2	0	2	0	0	1
peak.6366	2	1	3	0	4	1
peak.6367	4	0	4	0	1	0
peak.6368	0	1	0	2	0	0
peak.6369	2	1	2	0	0	0
peak.637	2	0	2	0	0	0
peak.6370	2	0	2	2	0	0
peak.6371	2	3	1	2	0	1
peak.6372	2	1	2	0	1	1
peak.6373	2	0	2	0	0	3
peak.6374	1	1	1	1	0	1
peak.6375	1	1	1	1	0	0
peak.6376	2	2	1	1	2	3
peak.6377	3	1	2	0	3	0
peak.6378	1	0	1	0	2	0
peak.6379	1	0	1	1	0	1
peak.638	2	0	2	0	1	0
peak.6380	2	3	2	0	1	2
peak.6381	3	1	4	0	0	0
peak.6382	0	0	0	0	0	0
peak.6383	2	2	2	0	1	0
peak.6384	0	1	0	0	2	1
peak.6385	3	0	2	0	1	0
peak.6386	5	0	4	0	3	1
peak.6387	1	4	1	0	2	3
peak.6388	1	3	1	0	0	1
peak.6389	0	0	0	0	3	1
peak.639	2	0	1	0	0	1
peak.6390	1	1	1	0	0	1
peak.6391	1	1	1	0	0	1
peak.6392	2	1	2	0	1	0
peak.6393	1	0	1	0	0	0
peak.6394	3	0	2	0	1	0
peak.6395	1	1	0	0	2	3
peak.6396	0	0	0	0	0	0
peak.6397	1	0	2	0	0	0
peak.6398	2	0	2	0	0	0
peak.6399	4	0	3	1	0	0
peak.64	0	0	0	0	0	1
peak.640	0	0	0	0	0	0
peak.6400	3	0	3	1	1	0
peak.6401	0	3	0	1	2	0
peak.6402	2	0	2	0	1	2
peak.6403	3	0	2	1	0	1
peak.6404	1	0	1	1	0	0
peak.6405	0	0	0	0	0	0
peak.6406	1	0	2	0	1	0
peak.6407	2	0	3	0	2	0
peak.6408	0	0	0	0	0	0
peak.6409	0	0	0	0	0	1
peak.641	3	0	0	1	1	0
peak.6410	3	1	1	0	2	0
peak.6411	2	1	1	0	0	1
peak.6412	0	0	0	0	1	0
peak.6413	1	1	0	0	0	1
peak.6414	2	0	1	0	1	0
peak.6415	2	1	3	1	0	1
peak.6416	0	0	0	1	0	0
peak.6417	1	1	2	0	2	1
peak.6418	1	1	1	0	2	1
peak.6419	1	0	1	0	1	0
peak.642	1	0	1	0	1	0
peak.6420	3	1	2	0	2	2
peak.6421	2	0	1	0	1	0
peak.6422	0	0	0	1	1	1
peak.6423	2	0	2	0	1	1
peak.6424	3	0	1	1	0	0
peak.6425	4	0	3	0	3	1
peak.6426	3	0	4	0	0	0
peak.6427	3	0	2	0	0	0
peak.6428	1	0	1	0	0	1
peak.6429	1	0	1	0	0	0
peak.643	3	1	2	1	1	1
peak.6430	1	1	1	0	1	1
peak.6431	2	0	2	0	0	0
peak.6432	1	0	1	0	1	2
peak.6433	1	1	1	0	0	1
peak.6434	2	0	1	1	2	1
peak.6435	1	0	2	0	0	2
peak.6436	2	1	2	0	1	0
peak.6437	1	0	0	1	0	0
peak.6438	1	0	1	0	0	0
peak.6439	3	1	1	0	0	0
peak.644	3	1	3	0	1	2
peak.6440	3	0	3	0	0	3
peak.6441	4	1	4	0	0	0
peak.6442	1	0	1	0	1	0
peak.6443	0	1	0	1	4	0
peak.6444	1	0	2	0	2	0
peak.6445	3	1	3	0	1	0
peak.6446	3	0	3	0	0	1
peak.6447	2	1	2	0	1	0
peak.6448	1	0	0	0	0	0
peak.6449	3	1	2	0	0	0
peak.645	3	2	4	0	0	2
peak.6450	0	0	0	0	2	2
peak.6451	1	0	1	1	1	0
peak.6452	1	0	1	0	0	2
peak.6453	1	0	0	0	1	0
peak.6454	1	0	1	0	1	1
peak.6455	1	0	2	0	2	0
peak.6456	6	0	4	0	2	1
peak.6457	2	2	2	0	0	0
peak.6458	1	1	0	1	0	1
peak.6459	1	0	1	0	1	0
peak.646	0	0	0	1	0	1
peak.6460	3	0	3	0	1	0
peak.6461	2	0	2	0	2	2
peak.6462	1	0	1	0	0	0
peak.6463	0	0	0	0	0	1
peak.6464	2	1	1	0	0	1
peak.6465	1	1	2	0	1	0
peak.6466	1	0	1	0	0	0
peak.6467	2	0	1	0	1	3
peak.6468	1	0	1	0	0	1
peak.6469	2	1	2	0	0	1
peak.647	2	0	2	0	0	2
peak.6470	0	0	0	0	1	0
peak.6471	3	2	3	0	0	1
peak.6472	3	1	3	0	0	1
peak.6473	1	4	0	1	0	0
peak.6474	1	1	1	0	2	0
peak.6475	2	0	2	0	2	1
peak.6476	1	0	1	0	0	1
peak.6477	0	0	0	1	1	1
peak.6478	3	2	3	0	0	1
peak.6479	2	0	2	0	0	1
peak.648	1	1	2	0	0	0
peak.6480	0	0	0	0	0	0
peak.6481	1	0	1	0	1	0
peak.6482	0	0	0	0	0	0
peak.6483	0	1	0	0	0	0
peak.6484	0	0	0	0	1	0
peak.6485	1	1	1	0	0	1
peak.6486	2	0	2	0	0	0
peak.6487	1	1	1	0	1	0
peak.6488	2	0	1	0	0	1
peak.6489	1	0	1	0	0	0
peak.649	1	0	1	0	2	0
peak.6490	1	2	1	2	0	1
peak.6491	0	0	0	0	0	1
peak.6492	0	0	0	0	0	0
peak.6493	1	0	2	1	0	0
peak.6494	1	0	1	0	0	0
peak.6495	2	0	2	0	0	1
peak.6496	1	0	1	0	1	0
peak.6497	1	1	1	0	1	0
peak.6498	2	0	2	0	0	0
peak.6499	0	5	0	0	0	0
peak.65	2	0	2	0	0	2
peak.650	1	0	1	0	1	2
peak.6500	2	2	1	0	0	2
peak.6501	0	2	0	1	1	0
peak.6502	3	1	3	0	0	0
peak.6503	1	0	0	0	2	1
peak.6504	3	1	2	1	3	0
peak.6505	2	1	2	1	0	0
peak.6506	0	0	0	0	2	1
peak.6507	0	0	0	0	1	0
peak.6508	2	0	2	0	1	1
peak.6509	0	0	1	0	1	0
peak.651	1	0	2	1	0	0
peak.6510	0	0	0	0	0	1
peak.6511	3	0	3	0	1	0
peak.6512	2	0	2	0	2	1
peak.6513	3	1	2	1	2	1
peak.6514	4	0	4	0	0	2
peak.6515	1	0	1	0	1	2
peak.6516	0	0	0	0	1	0
peak.6517	0	4	0	0	1	1
peak.6518	1	0	1	0	0	0
peak.6519	0	0	1	0	2	0
peak.652	2	0	3	0	1	1
peak.6520	0	0	0	0	1	2
peak.6521	1	1	1	0	1	0
peak.6522	0	0	0	0	0	0
peak.6523	2	1	1	0	1	1
peak.6524	1	0	1	0	0	0
peak.6525	1	0	1	0	1	0
peak.6526	1	1	1	0	0	0
peak.6527	5	2	3	1	1	1
peak.6528	1	2	0	0	1	1
peak.6529	2	0	2	0	0	0
peak.653	1	1	1	3	0	0
peak.6530	3	3	2	1	0	3
peak.6531	2	0	2	0	2	1
peak.6532	1	0	1	0	0	0
peak.6533	2	0	2	0	0	1
peak.6534	4	0	4	0	0	1
peak.6535	2	2	2	0	0	0
peak.6536	1	0	1	0	0	0
peak.6537	3	0	2	0	0	2
peak.6538	3	1	3	0	0	0
peak.6539	3	1	2	0	0	1
peak.654	2	0	2	1	1	0
peak.6540	0	0	0	0	1	0
peak.6541	1	1	1	0	0	0
peak.6542	2	1	3	0	2	2
peak.6543	0	1	0	0	0	0
peak.6544	2	0	2	0	0	1
peak.6545	0	1	1	0	0	0
peak.6546	1	0	0	0	0	2
peak.6547	1	0	1	0	0	1
peak.6548	1	0	2	0	1	1
peak.6549	3	0	3	0	0	1
peak.655	1	0	2	0	0	1
peak.6550	4	1	2	0	1	2
peak.6551	4	2	4	0	1	1
peak.6552	0	1	0	0	0	1
peak.6553	1	0	1	0	0	0
peak.6554	3	0	3	0	0	0
peak.6555	2	0	3	0	1	0
peak.6556	1	0	1	0	0	0
peak.6557	2	2	2	0	0	1
peak.6558	1	0	1	0	1	1
peak.6559	1	3	1	0	1	0
peak.656	2	0	1	0	0	2
peak.6560	2	0	1	0	1	0
peak.6561	3	5	2	0	0	3
peak.6562	1	0	1	0	0	0
peak.6563	2	0	2	0	1	1
peak.6564	2	0	2	0	1	0
peak.6565	2	2	2	0	1	1
peak.6566	2	0	1	0	1	0
peak.6567	3	0	1	0	0	0
peak.6568	0	0	0	1	0	0
peak.6569	1	0	1	0	0	0
peak.657	1	0	2	0	0	0
peak.6570	2	0	2	0	3	0
peak.6571	4	0	4	0	0	0
peak.6572	1	1	0	0	0	0
peak.6573	2	0	2	0	2	1
peak.6574	3	0	3	0	1	0
peak.6575	2	0	2	0	2	0
peak.6576	2	0	2	0	0	0
peak.6577	0	0	0	0	0	3
peak.6578	2	0	2	0	0	0
peak.6579	1	2	1	2	0	1
peak.658	2	0	3	0	2	0
peak.6580	0	0	0	0	1	0
peak.6581	0	0	0	0	0	1
peak.6582	1	0	1	0	1	0
peak.6583	1	0	1	0	0	0
peak.6584	0	0	0	0	0	0
peak.6585	1	0	2	0	0	0
peak.6586	3	0	3	0	1	0
peak.6587	1	3	1	1	0	1
peak.6588	2	2	1	0	0	2
peak.6589	2	0	2	0	0	1
peak.659	1	1	1	0	0	0
peak.6590	1	0	1	0	1	1
peak.6591	2	0	2	0	0	1
peak.6592	2	1	1	0	0	1
peak.6593	3	0	3	0	1	0
peak.6594	2	0	2	0	0	0
peak.6595	1	0	1	0	3	0
peak.6596	1	4	1	1	0	3
peak.6597	2	0	2	0	1	0
peak.6598	0	1	1	0	1	0
peak.6599	2	0	2	0	1	0
peak.66	3	0	2	0	0	0
peak.660	2	1	1	0	2	2
peak.6600	4	2	2	0	1	0
peak.6601	2	1	2	0	1	0
peak.6602	3	1	0	0	0	0
peak.6603	3	0	2	0	0	1
peak.6604	2	0	2	0	2	1
peak.6605	0	0	1	0	2	2
peak.6606	1	0	1	0	1	1
peak.6607	1	2	0	0	3	1
peak.6608	0	0	0	0	1	0
peak.6609	0	1	0	0	0	0
peak.661	2	0	3	0	1	0
peak.6610	1	0	1	0	0	1
peak.6611	3	0	3	0	1	1
peak.6612	2	1	3	0	1	1
peak.6613	2	0	2	1	0	0
peak.6614	2	0	2	0	0	1
peak.6615	3	1	3	0	2	0
peak.6616	3	0	3	0	1	0
peak.6617	2	2	1	1	1	0
peak.6618	1	0	1	0	0	1
peak.6619	1	0	1	1	0	0
peak.662	2	1	2	1	1	2
peak.6620	3	0	2	0	1	2
peak.6621	2	0	2	0	0	0
peak.6622	2	1	2	0	0	0
peak.6623	1	0	1	0	0	3
peak.6624	2	0	2	0	1	2
peak.6625	1	0	1	0	2	0
peak.6626	1	0	1	0	0	1
peak.6627	2	0	2	0	1	0
peak.6628	1	0	1	0	0	0
peak.6629	3	1	2	0	0	3
peak.663	1	0	2	0	1	0
peak.6630	1	0	2	0	1	1
peak.6631	1	2	0	0	0	0
peak.6632	0	0	0	1	1	0
peak.6633	1	0	2	0	1	0
peak.6634	1	0	1	1	0	0
peak.6635	1	0	1	1	0	0
peak.6636	1	0	1	0	0	2
peak.6637	3	0	4	0	2	1
peak.6638	2	0	2	0	1	1
peak.6639	1	1	1	0	0	1
peak.664	0	0	0	0	0	0
peak.6640	3	1	2	0	1	1
peak.6641	1	0	1	1	2	0
peak.6642	0	0	0	0	2	0
peak.6643	4	0	3	0	2	1
peak.6644	3	0	3	0	0	0
peak.6645	0	0	0	0	1	1
peak.6646	2	0	2	0	1	0
peak.6647	1	0	1	0	1	2
peak.6648	2	0	2	0	0	1
peak.6649	1	0	1	0	0	0
peak.665	1	0	2	0	1	1
peak.6650	1	0	2	0	1	2
peak.6651	0	1	0	0	0	1
peak.6652	0	0	0	0	0	1
peak.6653	2	0	3	0	0	0
peak.6654	2	0	2	0	0	3
peak.6655	0	0	0	0	0	0
peak.6656	3	0	1	0	0	0
peak.6657	1	1	1	0	1	0
peak.6658	1	0	1	1	1	0
peak.6659	1	0	1	0	0	0
peak.666	0	2	0	1	3	1
peak.6660	2	0	2	0	0	1
peak.6661	1	4	1	0	0	1
peak.6662	3	0	3	0	0	0
peak.6663	4	2	3	0	1	1
peak.6664	2	1	0	0	0	0
peak.6665	0	0	0	0	0	0
peak.6666	2	0	2	0	1	0
peak.6667	3	2	4	0	1	0
peak.6668	1	4	1	0	0	2
peak.6669	3	0	2	0	0	1
peak.667	1	0	1	0	0	0
peak.6670	2	0	0	0	2	1
peak.6671	3	0	3	0	0	0
peak.6672	3	0	2	0	0	0
peak.6673	1	1	1	0	1	0
peak.6674	1	2	2	0	1	1
peak.6675	2	1	1	0	2	1
peak.6676	0	4	0	0	1	1
peak.6677	1	0	1	0	0	1
peak.6678	0	0	1	0	0	0
peak.6679	1	0	1	2	1	0
peak.668	0	0	0	0	2	1
peak.6680	2	0	1	0	0	0
peak.6681	0	0	0	0	1	0
peak.6682	1	0	1	0	0	0
peak.6683	0	0	0	1	1	0
peak.6684	1	0	0	0	1	0
peak.6685	3	1	3	0	1	0
peak.6686	3	0	3	0	1	0
peak.6687	2	0	2	0	1	1
peak.6688	2	0	1	0	0	0
peak.6689	2	4	2	0	0	2
peak.669	1	0	0	1	2	1
peak.6690	1	0	1	0	0	0
peak.6691	2	1	3	0	0	1
peak.6692	1	0	1	0	2	0
peak.6693	1	0	1	0	0	1
peak.6694	1	0	1	0	1	1
peak.6695	0	0	0	0	1	0
peak.6696	1	0	1	0	1	0
peak.6697	3	0	3	0	0	0
peak.6698	0	0	0	0	0	0
peak.6699	1	0	1	0	0	1
peak.67	2	0	3	0	0	0
peak.670	2	1	2	0	1	2
peak.6700	0	0	0	0	1	0
peak.6701	1	2	1	0	2	1
peak.6702	2	1	1	0	2	2
peak.6703	0	0	0	0	0	0
peak.6704	2	0	3	0	0	2
peak.6705	1	0	1	0	0	0
peak.6706	2	2	1	1	0	2
peak.6707	2	1	1	0	1	1
peak.6708	3	1	2	0	0	1
peak.6709	3	0	3	0	2	2
peak.671	0	0	0	0	2	0
peak.6710	2	0	2	0	1	0
peak.6711	2	1	2	0	1	1
peak.6712	0	0	0	0	0	0
peak.6713	2	0	2	0	2	1
peak.6714	1	0	1	0	1	0
peak.6715	0	1	0	1	0	0
peak.6716	2	0	2	0	0	0
peak.6717	0	0	0	0	0	0
peak.6718	1	0	0	0	3	0
peak.6719	1	0	1	0	1	2
peak.672	2	1	1	0	0	2
peak.6720	1	0	2	0	0	0
peak.6721	2	1	2	0	3	0
peak.6722	2	0	2	0	1	0
peak.6723	0	0	0	0	0	0
peak.6724	3	1	2	0	0	2
peak.6725	1	0	1	0	0	0
peak.6726	1	4	1	0	1	1
peak.6727	2	0	2	0	1	1
peak.6728	1	1	1	0	3	1
peak.6729	2	2	2	0	3	0
peak.673	0	0	0	2	1	0
peak.6730	1	1	1	2	0	0
peak.6731	2	1	2	0	0	0
peak.6732	1	1	1	0	0	1
peak.6733	2	2	2	0	1	2
peak.6734	2	0	2	0	1	1
peak.6735	0	0	0	0	1	1
peak.6736	1	0	1	0	2	0
peak.6737	2	0	2	0	0	0
peak.6738	1	0	1	0	2	0
peak.6739	1	1	0	0	1	0
peak.674	1	0	1	0	1	1
peak.6740	0	0	0	0	0	0
peak.6741	2	0	3	0	1	0
peak.6742	1	1	1	1	1	0
peak.6743	2	0	2	0	0	0
peak.6744	2	1	2	0	1	1
peak.6745	2	1	2	0	1	1
peak.6746	2	0	0	0	0	0
peak.6747	1	0	1	0	1	0
peak.6748	3	0	3	0	0	0
peak.6749	0	0	0	0	0	0
peak.675	1	0	1	0	1	0
peak.6750	1	0	1	0	0	2
peak.6751	0	0	0	1	0	0
peak.6752	3	0	3	0	1	0
peak.6753	0	0	0	0	0	1
peak.6754	1	1	0	0	0	0
peak.6755	0	0	0	0	1	0
peak.6756	2	0	3	0	0	1
peak.6757	2	0	1	0	0	0
peak.6758	3	0	1	0	2	0
peak.6759	1	0	1	1	0	0
peak.676	2	1	1	0	1	0
peak.6760	3	1	1	0	0	1
peak.6761	1	1	2	0	1	1
peak.6762	1	1	1	0	2	0
peak.6763	2	0	2	0	2	1
peak.6764	0	0	0	0	1	1
peak.6765	1	0	2	0	0	0
peak.6766	1	0	1	1	1	0
peak.6767	2	1	2	0	1	2
peak.6768	2	1	2	0	0	0
peak.6769	2	0	2	0	3	1
peak.677	1	0	0	0	1	1
peak.6770	2	0	1	0	0	0
peak.6771	1	1	1	0	1	0
peak.6772	4	2	2	0	1	1
peak.6773	5	0	4	0	1	1
peak.6774	1	0	1	0	1	0
peak.6775	2	0	2	0	1	0
peak.6776	1	0	1	0	1	1
peak.6777	1	0	3	0	1	2
peak.6778	0	0	0	0	0	1
peak.6779	1	0	1	0	0	0
peak.678	1	0	0	0	0	1
peak.6780	1	1	1	0	1	1
peak.6781	2	0	2	0	0	0
peak.6782	3	1	2	0	0	0
peak.6783	1	0	1	0	0	1
peak.6784	1	0	1	1	0	0
peak.6785	0	0	0	0	0	1
peak.6786	1	0	1	0	3	0
peak.6787	0	0	0	0	0	0
peak.6788	2	0	2	0	1	2
peak.6789	1	0	1	0	1	1
peak.679	2	1	1	0	0	2
peak.6790	0	0	0	0	0	3
peak.6791	4	0	2	0	2	0
peak.6792	5	0	4	0	0	0
peak.6793	3	0	3	0	2	0
peak.6794	2	1	0	0	1	1
peak.6795	2	1	1	0	0	0
peak.6796	2	0	2	0	1	0
peak.6797	4	1	3	0	0	1
peak.6798	1	1	1	0	2	0
peak.6799	2	0	1	0	1	0
peak.68	2	0	2	0	0	0
peak.680	0	0	0	1	1	1
peak.6800	1	4	3	0	0	0
peak.6801	3	0	4	0	2	0
peak.6802	3	2	3	1	1	1
peak.6803	0	0	0	0	0	0
peak.6804	0	0	0	0	2	2
peak.6805	2	0	4	0	2	0
peak.6806	1	0	1	0	1	1
peak.6807	1	0	0	0	0	0
peak.6808	2	0	3	0	0	0
peak.6809	2	2	1	1	1	1
peak.681	3	2	2	0	2	1
peak.6810	1	0	1	0	0	1
peak.6811	2	0	2	0	0	0
peak.6812	1	0	2	0	1	1
peak.6813	2	0	1	0	3	0
peak.6814	2	0	2	0	2	0
peak.6815	0	0	0	1	1	1
peak.6816	2	0	1	0	3	0
peak.6817	0	0	0	0	2	1
peak.6818	3	0	2	0	2	2
peak.6819	1	0	1	0	1	1
peak.682	2	1	2	0	2	0
peak.6820	2	0	2	0	1	2
peak.6821	2	0	1	0	0	0
peak.6822	1	0	1	0	0	0
peak.6823	0	0	0	0	2	1
peak.6824	4	0	3	0	2	1
peak.6825	1	0	1	1	2	0
peak.6826	2	0	2	0	1	3
peak.6827	0	0	0	0	0	0
peak.6828	0	0	0	0	0	1
peak.6829	1	0	1	0	4	0
peak.683	3	0	3	0	0	0
peak.6830	1	2	1	0	0	0
peak.6831	2	1	2	1	0	0
peak.6832	0	2	0	0	1	1
peak.6833	2	1	4	0	4	2
peak.6834	0	1	0	2	0	1
peak.6835	1	0	0	1	2	0
peak.6836	4	2	3	0	0	0
peak.6837	4	0	3	0	2	2
peak.6838	1	0	1	0	0	2
peak.6839	2	1	1	0	1	0
peak.684	3	1	4	0	1	2
peak.6840	1	0	1	1	3	1
peak.6841	0	0	0	0	2	0
peak.6842	1	0	2	0	1	0
peak.6843	0	0	0	0	1	0
peak.6844	3	0	4	0	0	1
peak.6845	0	0	0	0	0	1
peak.6846	2	0	1	0	1	0
peak.6847	1	0	1	1	1	1
peak.6848	4	0	2	0	1	0
peak.6849	2	0	1	0	1	0
peak.685	5	0	5	0	0	0
peak.6850	1	3	1	0	0	4
peak.6851	1	2	1	0	0	1
peak.6852	3	1	3	1	0	0
