label	wt_olap.DREME.1	e80a_olap.DREME.1	k88n_olap.MEME.2	k88n_olap.DREME.1	k88n_gain.MEME.1	e80a_loss.MEME.3	CRX_Corbo	Crx.MA0467.1	NRL.MA0842.2	FOS::JUN.MA0099.2	Lee_2010_CRX
peak.1801	0.5249791874969828	0.4896277258600893	2.2539592037306806e-24	8.268710335476583e-20	2.644272016306923e-27	5.112979241857942e-16	0.20086258218054598	0.0015472639841335278	4.678635200777881e-20	0.0009922456484335667	0.36805022574009333
peak.1802	0.5249791876031733	0.489627725983282	1.3228394328658245e-17	1.7708104578309822e-10	9.637740713194922e-22	1.9365794138025728e-15	0.3507275535955864	8.360626049055087e-10	7.984817575552368e-18	2.1302099738432262e-05	0.4501057979791909
peak.1803	1.9482110614019202e-19	1.692059790710847e-19	5.648033684740296e-15	6.223215165388825e-11	1.8269523036666252e-11	0.0003259443253424427	0.0014746378590358568	1.4856395710088511e-08	1.8139184245022875e-13	0.5273197933806202	0.016888233358673774
peak.1804	9.788437959173608e-10	7.656616221307403e-10	0.0024036307984910176	2.706672405927149e-19	7.208746987140834e-08	1.365119140817217e-06	0.009391270435247625	8.29982810778715e-12	2.435088600695506e-17	5.495174902248446e-05	0.10464568196831268
peak.1805	5.489965623327931e-20	3.7195947502042635e-20	5.9681392658276656e-24	1.6152990593603262e-19	7.1419971587727155e-25	4.925001717660198e-17	2.9475446032384734e-05	6.428245565155349e-13	3.5400559226608145e-10	0.0016345583833830089	0.0012874002833951593
peak.1806	0.5058819676234544	0.5249791874829232	8.798816038401744e-15	4.7129391581041053e-11	5.124316413640619e-21	2.3660684704396126e-11	0.5274332718798415	9.1402584575627e-08	9.125420176383061e-22	3.950014996979089e-06	0.5473177564401053
peak.1807	1.341062731360137e-10	1.1641222076316988e-10	4.9820029363960364e-30	2.026628863799601e-20	1.1139151589967658e-30	1.3909575333574193e-18	1.0005958401303028e-06	2.549856148996177e-16	1.0948686393412243e-19	6.339409247314903e-08	4.401448818976824e-05
peak.1808	7.439269315564317e-11	4.248766625704734e-11	9.671251124573295e-19	1.968180077391958e-11	1.3800627502209151e-18	2.6235978730165076e-16	0.00014023082143024888	7.737445676032317e-17	4.553603951379938e-21	0.0007303512920465768	0.003807046784163848
peak.1809	2.0302215657114318e-10	1.6535779124198273e-10	1.109569043525626e-19	3.3114080615786255e-19	1.2173601511593863e-21	6.290854463816695e-15	0.0005895447924915819	1.073864952760793e-11	6.797424471369579e-22	0.00019198082744370526	0.010848090060018125
peak.1810	2.1303099790983262e-10	1.6934096910461668e-10	1.9410320891159145e-19	4.255035100707998e-11	4.786262523651873e-27	5.09820969408734e-10	0.002226458871386301	4.518030991187527e-07	1.2573875091992143e-17	1.13512386651622e-06	0.033357251122583004
peak.1811	2.955113419069563e-20	1.819972464603185e-20	1.004612496837033e-35	2.3882757839293137e-21	1.3354108010854707e-31	8.032221205199651e-18	7.467619043401956e-05	9.167004321770679e-13	9.884491311391524e-20	2.9653721556505245e-05	0.0018146415874359476
peak.1812	1.049958375026796	0.9792554517472971	5.558954023191986e-10	3.2421693894580273e-10	1.5849868714032113e-18	0.00012867982875502872	0.4120321278818537	0.10832542979706583	3.498739417568367e-17	0.006493910742267147	0.6104082314990537
peak.1813	3.428770445944865e-10	3.186665684904869e-10	5.600467883632711e-22	7.362482686201066e-10	2.4685723641560407e-24	2.3378575439733575e-14	0.02508241740328682	9.76902764147329e-06	4.1859992413184587e-17	0.0023334137468470966	0.09558999009868424
peak.1814	2.828916593593397e-10	2.013875532306896e-10	1.3516686976192756e-17	4.057803117103939e-10	1.4070116190904285e-17	2.0566097755270953e-15	0.006640610514658055	4.7086027370164566e-09	9.95511770413336e-11	1.1634843208158915e-07	0.04430092170300508
peak.1815	0.3622190174888245	0.2874249016032251	1.1669036638676253e-19	5.436385336461681e-10	4.410510947565284e-24	1.3505858694560075e-17	0.15445525196313684	6.944160655659469e-06	5.196424081446538e-15	2.9394962752756454e-05	0.2884549034541221
peak.1816	0.5249791876130463	0.48962772596558796	8.381154853449824e-11	4.255035093002666e-11	1.0263574109658154e-19	3.329672497540169e-08	0.12055635807888278	3.072620839924428e-07	2.4082687387122596e-14	2.2968677903511756e-10	0.2694864264432083
peak.1817	0.07619791741153771	0.031782141177258194	1.4353972239393383e-14	5.600439315458552e-11	2.080737674908694e-11	1.7961245759929984e-05	0.23862364205826095	1.2808387140361906e-05	1.539082882238021e-19	5.152864211068286e-05	0.4515986255482835
peak.1818	1.433085765856641e-10	9.143323672207219e-11	6.162655602619865e-17	1.3410627344497571e-10	1.0633015180313806e-11	0.0848470432168286	0.0029458355229845926	0.0003391980217660502	3.457613124647562e-18	8.834514143318051e-07	0.03322812001335787
peak.1819	0.6011771036981162	0.5214098659605864	3.5455108909284616e-09	4.712939146954551e-11	3.589109952680198e-11	0.11162622138310596	0.37514790116018354	0.005480329472816298	6.666633042813207e-14	3.3849835939304296e-06	0.550706823914456
peak.1820	1.3953837121329954e-09	1.2312053805098845e-09	4.701233395290249e-19	2.981576994956105e-10	8.977305188704915e-18	5.005026810285685e-14	0.03615963533856334	1.0791956419466011e-13	3.8861164038199046e-19	6.150191539115073e-06	0.15127781271591814
peak.1821	1.0008841413274471e-11	3.983177908219141e-12	5.115455043515959e-14	5.211166238438362e-10	1.3817910315492257e-14	6.780124266273928e-15	0.00013819016649631926	2.9996041550852893e-12	5.36994086233486e-19	1.6045730407935075e-05	0.004270382561325366
peak.1822	1.3364766701064914e-09	1.1862429879380316e-09	7.275537274626423e-13	2.794145731547334e-19	4.633042309996513e-18	2.1014798369910463e-09	0.21092549869595287	5.251743553835346e-05	3.421940695782938e-15	1.2381273481481527e-07	0.3345791660174044
peak.1823	2.929005007090007e-10	2.0537073102291613e-10	5.697917174775412e-16	9.769505471371407e-10	1.77431813513972e-18	3.0326385437180276e-07	0.0014589484356176095	1.209439216457578e-07	2.3012061198435147e-16	0.00013203993396280748	0.026674366339915483
peak.1824	0.36221901733368034	0.2874249015116303	1.0162319258312857e-12	4.7129391391260566e-11	8.770752728726306e-21	2.384421098765898e-15	0.07982962532458096	1.789033545112618e-06	2.6823995914460875e-12	8.637316473204278e-07	0.23544470388291797
peak.1825	1.3410627310454033e-10	1.1641222073927329e-10	2.562692618503623e-21	5.163245708964555e-21	1.989850484369209e-18	3.0034346435272983e-05	0.005883279062605108	2.2303235530978655e-05	3.3644046581888876e-23	1.7653873757539738e-07	0.03266747652125788
peak.1826	1.3783176690979013e-10	9.789114099366958e-11	1.226927291992222e-13	4.255035099555862e-11	6.791054150277753e-13	3.621887917849196e-08	0.0006011704347260413	2.406637433728381e-08	3.3484388310476982e-15	3.425216551767722e-06	0.010770648602525513
peak.1827	1.0008841522222688e-11	3.983178014715107e-12	1.6950964970719556e-17	1.2197201675691303e-19	2.178688913359353e-20	1.3292533266232635e-12	3.737990532920312e-05	2.8684642845538155e-18	3.886533918085604e-26	0.5273313443813887	0.0005747628531094154
peak.1828	1.9862602717867223e-10	1.7659393926523183e-10	6.485477066579796e-24	4.5832321162255526e-10	2.4200291367588474e-25	2.728452631165541e-16	0.008086930326135952	9.7102378392104e-09	7.632379017163012e-17	2.128688703510536e-05	0.03480438464591766
peak.1829	2.786967576375316e-10	2.0845936188262894e-10	4.938309749117411e-21	4.7566031218922604e-20	7.724593877653415e-21	1.322590924863987e-14	0.008527234363028708	9.090062191493868e-08	2.038995157829018e-18	3.1056519441517653e-10	0.08085619076551269
peak.1830	0.8681009848130196	0.8124040888741582	2.3541972733537676e-10	1.6931809520247533e-19	4.932061806879116e-17	8.568303664258663e-08	0.37788502095693777	0.06668191414975662	9.990944535368546e-20	1.032249442131664e-08	0.5734202715515899
peak.1831	2.782213875407767e-10	2.3680761932077556e-10	6.13847552630542e-21	1.2107665367601277e-10	1.9947302461030266e-21	9.57761950233949e-12	0.007691408702156298	1.4404122072611771e-07	3.198242195167979e-13	2.1338316246426563e-05	0.04905131478933513
peak.1832	0.3622190173609254	0.28742490149756483	7.393295317296041e-13	1.7665662442905484e-10	1.7983714509382434e-19	4.568601368867639e-08	0.16121594321852212	0.00015191518754474213	8.340586291393748e-18	5.61952284967269e-05	0.33217851297084255
peak.1833	1.2303200020125935	1.0998289902693763	1.8274334184263007e-12	2.3656613358763624e-19	1.3924742351428246e-15	6.35959976866164e-08	0.5622004887600357	1.3206675296953719e-06	2.999548744492372e-17	0.020120821739744013	0.8954097152017315
peak.1834	1.1923615556384782e-09	1.065847589337373e-09	1.182143602877971e-09	4.4529359208006527e-10	2.706558262122089e-10	0.0036699428577596925	0.2108449510877008	1.697646148129903e-07	9.149542397299492e-12	4.4030612912026515e-06	0.33684340022142095
peak.1835	0.5058819677747969	0.5249791875812868	1.524216639475004e-16	3.023123178451292e-10	1.1738968669053622e-17	0.00019015743001171554	0.33660385919885755	5.757676946858572e-08	4.808094611576504e-16	8.508564842424248e-08	0.4540399647374753
peak.1836	1.0308611550923854	1.0146069133281157	8.375363485300726e-12	1.5137238616774136e-10	1.2904008615894831e-17	3.887038306083615e-08	0.7193609700920087	0.09100065393398214	6.158156228747408e-14	0.0003877430710429488	0.8582447794407
peak.1837	1.647586693495934e-19	1.465924052721611e-19	2.4375916839580318e-34	2.388275792829544e-21	3.042096550315407e-33	1.1459197996425278e-15	1.8650770586760582e-05	4.6842717391828956e-14	3.0632854194298855e-12	0.0016120847700157204	0.0008533350330462414
peak.1838	8.24855742622149e-10	6.629602759878206e-10	5.723957604592843e-15	1.120087848760772e-10	6.075992440482599e-26	3.5725941304645235e-10	0.002959640363138324	5.30630226925553e-10	1.9250710744161545e-12	7.17935503630658e-08	0.058436075861351494
peak.1839	0.5249791876031733	0.489627725983282	5.237275155224774e-25	1.7643315054404092e-19	8.370738816297957e-21	3.871145866238297e-18	0.353177770797651	1.6098038346036147e-06	1.3538973056249675e-19	2.5615240989858407e-11	0.4659839095497283
peak.1840	0.887198204688523	0.7770526272483771	0.0004418635514538055	4.255035101163118e-11	1.0278035249326574e-08	1.450425692011496e-09	0.4999314315253301	0.008790886500555567	1.9515257387473827e-18	2.432254208050389e-06	0.7039586668143762
peak.1841	0.5058819676134455	0.52497918747894	4.642662894380585e-10	1.0244270066642187	1.261432877801635e-13	4.416820924034894e-06	0.5250610081816302	1.4204822923076787e-05	1.5261377297877601e-15	3.096797733615283e-08	0.5295756317313393
peak.1842	0.36221901733381623	0.2874249015333075	3.4797260513222805e-15	4.255035093905234e-11	6.876087307955981e-17	1.6190485558591817e-09	0.0756289603230941	0.0044621299277014205	6.683324947889102e-16	1.2512802745299201e-06	0.19953123979919474
peak.1843	0.36221901776609017	0.2874249018076599	3.4797260242767934e-15	1.9681800727284513e-11	3.700261527316083e-17	1.6190500720437377e-09	0.15325663208330312	0.0004923690548039384	2.0228765420901726e-15	7.823918096512856e-06	0.3219089818339923
peak.1844	1.0499583751137547	0.9792554518071562	2.5990935691705248e-06	4.255035103636256e-11	5.30647076546054e-08	4.026249589562226e-09	0.4692288608611478	0.000716648033168416	2.5314261265476126e-09	6.6436490238788635e-06	0.7084425234644867
peak.1845	0.5249791878036261	0.4896277261560543	1.8566641868446268e-06	0.13956133147616978	2.192734542735403e-11	9.531094293936057e-12	0.1204249232017532	1.354924549948431e-11	7.958207894810364e-08	0.020277504459364437	0.2710437957251008
peak.1846	2.463647835840798e-09	2.1846239268324005e-09	1.3895371409415723e-10	4.255035106917881e-11	1.5448420626997385e-17	1.3229682587487077e-07	0.4214844529542524	5.5929407232798616e-05	2.929647514490134e-20	1.632943654548588e-07	0.6605650386387127
peak.1847	0.5249791877274067	0.4896277261173883	1.245071826113419e-19	9.312265161376092e-20	7.19077322496641e-21	1.859654021959342e-10	0.19635151022533215	6.446134678722624e-08	4.966333780427099e-17	4.649933272588427e-06	0.35339229907508357
peak.1848	0.36221901752682956	0.28742490169468216	2.7589368759735414e-17	3.5212717029750886e-19	4.2743324131838314e-17	8.586100301359479e-14	0.15848674123321246	9.91365560560608e-07	2.171253575349965e-16	7.511947333384751e-05	0.3210291186998463
peak.1849	0.3800644114464838	0.2593367340435567	2.6960974219678105e-14	1.9681800734526172e-11	2.966189282390376e-12	6.148340120333184e-09	0.05248557755027992	0.00030476487007819294	5.6603506489901915e-18	4.233175928206845e-06	0.242440326340377
peak.1850	2.866810740268913e-10	2.1542149129757875e-10	9.655418971792765e-06	8.922531520592596e-10	3.1295619497132325e-09	0.025866175657463714	0.003292311952544036	9.886930810968616e-09	8.624926693370725e-11	2.1735021485837148e-05	0.03450959826586584
peak.1851	8.695862882741986e-11	5.985910432593608e-11	1.858108840694766e-15	1.591381763550628e-10	2.4134486693644053e-15	1.0872203060119441e-07	0.0003686376257652827	6.83172515237129e-13	1.3232297355213143e-11	1.5244117115472507e-05	0.004966814638800096
peak.1852	7.305030453543837e-20	5.354591949082809e-20	2.446253962714128e-33	4.255035108826072e-11	1.824172065060659e-29	3.527679230925348e-12	1.996462523082187e-05	5.180524458524255e-13	1.3720782340915852e-15	2.282911655405412e-06	0.0008903489937520607
peak.1853	0.12944341848958937	0.08251705976860294	4.405632447548531e-26	4.255035097232908e-11	3.570598363699163e-17	1.6648498657563675e-14	0.23827878232889152	1.5577856388701522e-07	1.469959207862024e-18	5.068671617975737e-07	0.36137298275513446
peak.1854	1.030861155226492	1.014606913444528	0.0928283888528998	1.3771373153341347e-19	0.000645956210990945	0.5249791874796099	0.39872319840635906	7.859648278182753e-06	1.378633685469323e-15	1.7612017680574774e-05	0.6026355450166141
peak.1855	0.12944341871993278	0.08251705993164753	7.4374199020834104e-09	6.05870685161083e-10	8.092820381816131e-12	0.0028039211254536527	0.15179124437264507	1.8405314801547966e-05	2.6737855134524305e-07	0.0011497376908735338	0.3034433213208367
peak.1856	0.5058819678908604	0.5249791876867854	2.1388689827274966e-17	6.017388442747313e-20	1.6616692651575366e-18	1.582697392018543e-08	0.3391725723913631	1.1777099292698431e-07	3.8370902082031363e-16	1.6419022627075457e-07	0.46407548536267446
peak.1857	1.24233334197073e-10	1.3410627313503396e-10	1.165746994828675e-23	4.322823438573474e-20	1.4356624008941635e-25	1.3816663659884517e-15	0.0012320770503901255	5.896271761133141e-19	2.416699819386743e-17	2.9638311060918735e-05	0.013647505412768981
peak.1858	0.505881967702379	0.524979187535852	2.0951572511824825e-20	4.0231881948512596e-10	1.1086426909122056e-23	1.409648470101436e-12	0.3340801667948112	9.033942886556931e-05	7.153005756555721e-13	0.00014090005716158076	0.42682224967002114
peak.1859	1.5749375625809352	1.4688831776679225	1.7794871555153237e-09	3.1534193762786854e-10	1.613806839958384e-18	2.6854166791477362e-11	0.4532008484467533	0.06305160970325704	1.252225140957442e-16	1.7884699854254285e-07	0.8364349360516988
peak.1860	1.441151144175135e-10	1.2039539856761965e-10	1.7426946020644552e-14	0.5393632217102493	6.239680024723535e-18	9.729914939940665e-15	0.0011188076085204021	1.646745886916458e-10	1.5658573403858902e-13	0.5273610625334698	0.014911075565837838
peak.1861	8.893356622314881e-11	5.691192627624888e-11	3.331138346620479e-16	1.3410627356112873e-10	1.0602127692671964e-14	0.027971513352703738	0.004238318777354445	9.42311228971992e-06	1.5663266863386345e-12	5.726384932592588e-08	0.0414211344946288
peak.1862	7.439269316264912e-11	4.24876662768995e-11	1.4539260253771232e-22	8.967974229799966e-11	9.067898618812511e-18	2.6970550911936706e-12	0.005837093692626381	7.641576899134833e-09	2.190751399269443e-13	0.00011949144960335621	0.04188154797294862
peak.1863	0.5058819677475518	0.5249791875953522	1.966934522008786e-19	1.9681800804192836e-11	1.0434180814423917e-20	4.2938698470939355e-13	0.5265294339777375	4.414632026845276e-07	3.9203605806864087e-20	1.1396140371781231e-09	0.5429677655815277
peak.1864	0.5249791877075927	0.48962772603771926	4.174702191161457e-17	1.1415889510306821e-19	1.0313130580049863e-19	1.7303773885148724e-09	0.21849859732135218	0.0005894204328653702	1.4958320710345574e-09	0.00044993687741564227	0.42027482594696514
peak.1865	1.3410627314382634e-10	1.1641222076784218e-10	3.540249346861744e-21	1.15814545528344e-19	2.1871322047553933e-22	1.817298223551274e-14	0.005285988206236277	9.79179930089062e-06	4.687495088072329e-15	4.368308875912392e-05	0.03725156910436261
peak.1866	5.568836644951468e-20	5.399436552237724e-20	3.811405025119668e-24	1.968180062321048e-11	2.0200615110731297e-24	5.856922712284444e-13	2.342639581926464e-05	6.480661330752834e-16	8.665868955609532e-22	0.02044414674430175	0.0008053931186388979
peak.1867	2.7193804007280683e-10	2.1430336179884895e-10	4.544451662530862e-25	4.7129391376347055e-11	1.8472739089813212e-19	6.48692903508076e-10	0.003581309467218418	0.002207510632109581	1.3581902605952815e-17	3.539158550097765e-09	0.0372920832059057
peak.1868	0.5249791878061955	0.4896277261486398	0.0007521148991481115	1.968180072978895e-11	8.152507776368754e-06	0.0078011885023278795	0.19458277706039787	0.03309905856096868	7.434428080614123e-19	5.412537459314497e-05	0.3335467788396202
peak.1869	0.5058819676823614	0.5249791875278856	1.0261404197874848e-16	2.6821254648224175e-10	1.3180754570833826e-14	1.1984604373791055e-17	0.22262263166678728	2.904174162116974e-08	3.19553129428924e-19	4.3804999907566145e-05	0.36820095373119677
peak.1870	0.7422834279944928	0.546761635032072	1.5747744599962982e-15	1.6820604520190392e-10	7.546677824188391e-18	7.724749009460682e-18	0.17614208692182148	2.2297610303687477e-05	1.4248036741769013e-17	0.00018508776179880615	0.4000573256958653
peak.1871	0.5058819682723609	0.524979188070483	2.4425607801984e-12	3.165339995532735e-10	8.900857938337043e-16	7.076877260656138e-07	0.3388753178241786	0.0009974404795304972	6.240951255252982e-13	5.526371848800078e-06	0.45564909865495024
